@attribute UserCPU_Time_millis_testing numeric
@attribute Serialized_Model_Size numeric
@attribute Serialized_Train_Set_Size numeric
@attribute Serialized_Test_Set_Size numeric
@attribute Coverage_of_Test_Cases_By_Regions numeric
@attribute Size_of_Predicted_Regions numeric
@attribute Summary {'Number of leaves: 4\nSize of the tree: 7\n'}
@attribute measureTreeSize numeric
@attribute measureNumLeaves numeric
@attribute measureNumRules numeric

@data

is_long_parameters_list,1,5,weka.classifiers.functions.LibSVM,'-S 1 -K 2 -D 3 -G 1.0E-4 -R 0.0 -N 0.0394 -M 40.0 -C 1.0 -E 0.001 -P 0.1 -model \"C:\\\\Program Files\\\\Weka-3-9\" -seed 1',14172,20170629.0627,336,84,67,17,0,79.761905,20.238095,0,0.463158,0.202381,0.449868,45.704741,95.426131,77.143513,18258,-18180.856487,0.918375,217.357143,-216.438768,40.070006,0.477024,4387.455571,1,56,0.607143,17,0.392857,11,0,0,0.767123,1,0.868217,0.548972,0.696429,0.767123,0.797619,0.404762,0.595238,0.202381,0.844749,0.797619,0.766846,0.548972,0.696429,0.709828,0.71616,0.797619,0.084,0.019,0.078125,0.015625,78.125,15.625,386333,221972,89672,79.761905,50,?,?,?,?
is_long_parameters_list,2,1,weka.classifiers.functions.LibSVM,'-S 1 -K 2 -D 3 -G 1.0E-4 -R 0.0 -N 0.0394 -M 40.0 -C 1.0 -E 0.001 -P 0.1 -model \"C:\\\\Program Files\\\\Weka-3-9\" -seed 1',14172,20170629.0627,336,84,65,19,0,77.380952,22.619048,0,0.392694,0.22619,0.475595,51.433606,101.811993,76.125089,20406,-20329.874911,0.906251,242.928571,-242.02232,34.814814,0.414462,3799.454712,0.964912,55,0.62963,17,0.37037,10,0.035088,2,0.763889,0.964912,0.852713,0.44748,0.667641,0.760895,0.77381,0.438527,0.561473,0.22619,0.78621,0.77381,0.743462,0.44748,0.667641,0.680579,0.682767,0.77381,0.078,0.018,0.078125,0.015625,78.125,15.625,389427,221972,89672,77.380952,50,?,?,?,?
is_long_parameters_list,2,2,weka.classifiers.functions.LibSVM,'-S 1 -K 2 -D 3 -G 1.0E-4 -R 0.0 -N 0.0394 -M 40.0 -C 1.0 -E 0.001 -P 0.1 -model \"C:\\\\Program Files\\\\Weka-3-9\" -seed 1',14172,20170629.0627,336,84,62,22,0,73.809524,26.190476,0,0.288684,0.261905,0.511766,59.554701,109.555322,76.125089,23628,-23551.874911,0.906251,281.285714,-280.379463,28.292139,0.336811,3087.613826,0.947368,54,0.703704,19,0.296296,8,0.052632,3,0.739726,0.947368,0.830769,0.337329,0.621832,0.736507,0.738095,0.494431,0.505569,0.261905,0.735723,0.738095,0.699075,0.337329,0.621832,0.641741,0.625911,0.738095,0.092,0.016,0.09375,0.015625,93.75,15.625,392495,221972,89672,73.809524,50,?,?,?,?
is_long_parameters_list,2,3,weka.classifiers.functions.LibSVM,'-S 1 -K 2 -D 3 -G 1.0E-4 -R 0.0 -N 0.0394 -M 40.0 -C 1.0 -E 0.001 -P 0.1 -model \"C:\\\\Program Files\\\\Weka-3-9\" -seed 1',14172,20170629.0627,336,84,67,17,0,79.761905,20.238095,0,0.49505,0.202381,0.449868,45.704741,95.426131,77.143513,18258,-18180.856487,0.918375,217.357143,-216.438768,40.070006,0.477024,4387.455571,0.946429,53,0.5,14,0.5,14,0.053571,3,0.791045,0.946429,0.861789,0.523797,0.723214,0.784382,0.797619,0.35119,0.64881,0.202381,0.801873,0.797619,0.781933,0.523797,0.723214,0.715732,0.742005,0.797619,0.075,0.015,0.078125,0.015625,78.125,15.625,386059,221972,89672,79.761905,50,?,?,?,?
is_long_parameters_list,2,4,weka.classifiers.functions.LibSVM,'-S 1 -K 2 -D 3 -G 1.0E-4 -R 0.0 -N 0.0394 -M 40.0 -C 1.0 -E 0.001 -P 0.1 -model \"C:\\\\Program Files\\\\Weka-3-9\" -seed 1',14172,20170629.0627,336,84,70,14,0,83.333333,16.666667,0,0.588235,0.166667,0.408248,37.639198,86.597803,77.143513,15036,-14958.856487,0.918375,179,-178.081625,46.61239,0.554909,5103.812264,0.964286,54,0.428571,12,0.571429,16,0.035714,2,0.818182,0.964286,0.885246,0.615457,0.767857,0.812771,0.833333,0.297619,0.702381,0.166667,0.841751,0.833333,0.822048,0.615457,0.767857,0.758778,0.790449,0.833333,0.074,0.014,0.078125,0.015625,78.125,15.625,383113,221972,89672,83.333333,50,?,?,?,?
is_long_parameters_list,2,5,weka.classifiers.functions.LibSVM,'-S 1 -K 2 -D 3 -G 1.0E-4 -R 0.0 -N 0.0394 -M 40.0 -C 1.0 -E 0.001 -P 0.1 -model \"C:\\\\Program Files\\\\Weka-3-9\" -seed 1',14172,20170629.0627,336,84,65,19,0,77.380952,22.619048,0,0.4,0.22619,0.475595,51.081769,100.883387,77.143513,20406,-20328.856487,0.918375,242.928571,-242.010196,35.708417,0.4251,3909.884442,0.982143,55,0.642857,18,0.357143,10,0.017857,1,0.753425,0.982143,0.852713,0.474112,0.669643,0.751875,0.77381,0.434524,0.565476,0.22619,0.805313,0.77381,0.739416,0.474112,0.669643,0.680904,0.682767,0.77381,0.062,0.014,0.0625,0.015625,62.5,15.625,379731,221972,89672,77.380952,50,?,?,?,?
is_long_parameters_list,3,1,weka.classifiers.functions.LibSVM,'-S 1 -K 2 -D 3 -G 1.0E-4 -R 0.0 -N 0.0394 -M 40.0 -C 1.0 -E 0.001 -P 0.1 -model \"C:\\\\Program Files\\\\Weka-3-9\" -seed 1',14172,20170629.0627,336,84,64,20,0,76.190476,23.809524,0,0.361702,0.238095,0.48795,53.770283,103.504172,77.143513,21480,-21402.856487,0.918375,255.714286,-254.795911,33.527623,0.399138,3671.098878,0.982143,55,0.678571,19,0.321429,9,0.017857,1,0.743243,0.982143,0.846154,0.441894,0.651786,0.741876,0.761905,0.458333,0.541667,0.238095,0.795495,0.761905,0.721997,0.441894,0.651786,0.666409,0.659919,0.761905,0.063,0.015,0.0625,0.015625,62.5,15.625,375661,221972,89672,76.190476,50,?,?,?,?
is_long_parameters_list,3,2,weka.classifiers.functions.LibSVM,'-S 1 -K 2 -D 3 -G 1.0E-4 -R 0.0 -N 0.0394 -M 40.0 -C 1.0 -E 0.001 -P 0.1 -model \"C:\\\\Program Files\\\\Weka-3-9\" -seed 1',14172,20170629.0627,336,84,64,20,0,76.190476,23.809524,0,0.375,0.238095,0.48795,53.770283,103.504172,77.143513,21480,-21402.856487,0.918375,255.714286,-254.795911,33.527623,0.399138,3671.098878,0.964286,54,0.642857,18,0.357143,10,0.035714,2,0.75,0.964286,0.84375,0.433013,0.660714,0.747024,0.761905,0.440476,0.559524,0.238095,0.777778,0.761905,0.729167,0.433013,0.660714,0.668651,0.671875,0.761905,0.062,0.014,0.046875,0.015625,46.875,15.625,382385,221972,89672,76.190476,50,?,?,?,?
is_long_parameters_list,3,3,weka.classifiers.functions.LibSVM,'-S 1 -K 2 -D 3 -G 1.0E-4 -R 0.0 -N 0.0394 -M 40.0 -C 1.0 -E 0.001 -P 0.1 -model \"C:\\\\Program Files\\\\Weka-3-9\" -seed 1',14172,20170629.0627,336,84,64,20,0,76.190476,23.809524,0,0.387755,0.238095,0.48795,53.770283,103.504172,77.143513,21480,-21402.856487,0.918375,255.714286,-254.795911,33.527623,0.399138,3671.098878,0.946429,53,0.607143,17,0.392857,11,0.053571,3,0.757143,0.946429,0.84127,0.429166,0.669643,0.752296,0.761905,0.422619,0.577381,0.238095,0.766667,0.761905,0.73545,0.429166,0.669643,0.671882,0.68254,0.761905,0.064,0.016,0.0625,0.015625,62.5,15.625,390817,221972,89672,76.190476,50,?,?,?,?
is_long_parameters_list,3,4,weka.classifiers.functions.LibSVM,'-S 1 -K 2 -D 3 -G 1.0E-4 -R 0.0 -N 0.0394 -M 40.0 -C 1.0 -E 0.001 -P 0.1 -model \"C:\\\\Program Files\\\\Weka-3-9\" -seed 1',14172,20170629.0627,336,84,56,28,0,66.666667,33.333333,0,0.094688,0.333333,0.57735,75.796893,123.595072,76.125089,30072,-29995.874911,0.906251,358,-357.093749,15.246789,0.181509,1663.932054,0.894737,51,0.814815,22,0.185185,5,0.105263,6,0.69863,0.894737,0.784615,0.110644,0.539961,0.696519,0.666667,0.586745,0.413255,0.333333,0.620174,0.666667,0.617004,0.110644,0.539961,0.583878,0.523887,0.666667,0.074,0.014,0.0625,0.015625,62.5,15.625,385573,221972,89672,66.666667,50,?,?,?,?
is_long_parameters_list,3,5,weka.classifiers.functions.LibSVM,'-S 1 -K 2 -D 3 -G 1.0E-4 -R 0.0 -N 0.0394 -M 40.0 -C 1.0 -E 0.001 -P 0.1 -model \"C:\\\\Program Files\\\\Weka-3-9\" -seed 1',14172,20170629.0627,336,84,71,13,0,84.52381,15.47619,0,0.60262,0.154762,0.393398,35.191414,84.215846,76.125089,13962,-13885.874911,0.906251,166.214286,-165.308035,47.860164,0.569764,5223.136483,0.982456,56,0.444444,12,0.555556,15,0.017544,1,0.823529,0.982456,0.896,0.639877,0.769006,0.820986,0.845238,0.307226,0.692774,0.154762,0.860163,0.845238,0.832252,0.639877,0.769006,0.770427,0.796837,0.845238,0.064,0.013,0.0625,0.015625,62.5,15.625,382313,221972,89672,84.52381,50,?,?,?,?
is_long_parameters_list,4,1,weka.classifiers.functions.LibSVM,'-S 1 -K 2 -D 3 -G 1.0E-4 -R 0.0 -N 0.0394 -M 40.0 -C 1.0 -E 0.001 -P 0.1 -model \"C:\\\\Program Files\\\\Weka-3-9\" -seed 1',14172,20170629.0627,336,84,65,19,0,77.380952,22.619048,0,0.363636,0.22619,0.475595,51.433606,101.811993,76.125089,20406,-20329.874911,0.906251,242.928571,-242.02232,34.814814,0.414462,3799.454712,1,57,0.703704,19,0.296296,8,0,0,0.75,1,0.857143,0.471405,0.648148,0.75,0.77381,0.477513,0.522487,0.22619,0.830357,0.77381,0.728571,0.471405,0.648148,0.676871,0.657143,0.77381,0.08,0.014,0.078125,0.015625,78.125,15.625,379129,221972,89672,77.380952,50,?,?,?,?
is_long_parameters_list,4,2,weka.classifiers.functions.LibSVM,'-S 1 -K 2 -D 3 -G 1.0E-4 -R 0.0 -N 0.0394 -M 40.0 -C 1.0 -E 0.001 -P 0.1 -model \"C:\\\\Program Files\\\\Weka-3-9\" -seed 1',14172,20170629.0627,336,84,66,18,0,78.571429,21.428571,0,0.418014,0.214286,0.46291,48.726574,99.096517,76.125089,19332,-19255.874911,0.906251,230.142857,-229.236606,36.989039,0.440346,4036.735007,0.982456,56,0.62963,17,0.37037,10,0.017544,1,0.767123,0.982456,0.861538,0.488453,0.676413,0.76557,0.785714,0.432888,0.567112,0.214286,0.812756,0.785714,0.753788,0.488453,0.676413,0.69277,0.693927,0.785714,0.069,0.013,0.078125,0,78.125,0,384107,221972,89672,78.571429,50,?,?,?,?
is_long_parameters_list,4,3,weka.classifiers.functions.LibSVM,'-S 1 -K 2 -D 3 -G 1.0E-4 -R 0.0 -N 0.0394 -M 40.0 -C 1.0 -E 0.001 -P 0.1 -model \"C:\\\\Program Files\\\\Weka-3-9\" -seed 1',14172,20170629.0627,336,84,66,18,0,78.571429,21.428571,0,0.4375,0.214286,0.46291,48.393255,98.192679,77.143513,19332,-19254.856487,0.918375,230.142857,-229.224482,37.889212,0.451062,4148.670007,0.982143,55,0.607143,17,0.392857,11,0.017857,1,0.763889,0.982143,0.859375,0.505181,0.6875,0.762153,0.785714,0.410714,0.589286,0.214286,0.814815,0.785714,0.75625,0.505181,0.6875,0.695602,0.704687,0.785714,0.073,0.014,0.078125,0.015625,78.125,15.625,387565,221972,89672,78.571429,50,?,?,?,?
is_long_parameters_list,4,4,weka.classifiers.functions.LibSVM,'-S 1 -K 2 -D 3 -G 1.0E-4 -R 0.0 -N 0.0394 -M 40.0 -C 1.0 -E 0.001 -P 0.1 -model \"C:\\\\Program Files\\\\Weka-3-9\" -seed 1',14172,20170629.0627,336,84,62,22,0,73.809524,26.190476,0,0.326531,0.261905,0.511766,59.147311,108.556091,77.143513,23628,-23550.856487,0.918375,281.285714,-280.367339,29.166034,0.347215,3193.527749,0.928571,52,0.642857,18,0.357143,10,0.071429,4,0.742857,0.928571,0.825397,0.361403,0.642857,0.737415,0.738095,0.452381,0.547619,0.261905,0.733333,0.738095,0.708995,0.361403,0.642857,0.648073,0.650794,0.738095,0.072,0.014,0.078125,0.015625,78.125,15.625,384841,221972,89672,73.809524,50,?,?,?,?
is_long_parameters_list,4,5,weka.classifiers.functions.LibSVM,'-S 1 -K 2 -D 3 -G 1.0E-4 -R 0.0 -N 0.0394 -M 40.0 -C 1.0 -E 0.001 -P 0.1 -model \"C:\\\\Program Files\\\\Weka-3-9\" -seed 1',14172,20170629.0627,336,84,68,16,0,80.952381,19.047619,0,0.538462,0.190476,0.436436,43.016227,92.576945,77.143513,17184,-17106.856487,0.918375,204.571429,-203.653053,42.250801,0.502986,4626.241135,0.928571,52,0.428571,12,0.571429,16,0.071429,4,0.8125,0.928571,0.866667,0.553399,0.75,0.802083,0.809524,0.309524,0.690476,0.190476,0.808333,0.809524,0.8,0.553399,0.75,0.734722,0.766667,0.809524,0.064,0.014,0.0625,0.015625,62.5,15.625,388959,221972,89672,80.952381,50,?,?,?,?
is_long_parameters_list,5,1,weka.classifiers.functions.LibSVM,'-S 1 -K 2 -D 3 -G 1.0E-4 -R 0.0 -N 0.0394 -M 40.0 -C 1.0 -E 0.001 -P 0.1 -model \"C:\\\\Program Files\\\\Weka-3-9\" -seed 1',14172,20170629.0627,336,84,65,19,0,77.380952,22.619048,0,0.387097,0.22619,0.475595,51.081769,100.883387,77.143513,20406,-20328.856487,0.918375,242.928571,-242.010196,35.708417,0.4251,3909.884442,1,56,0.678571,19,0.321429,9,0,0,0.746667,1,0.854962,0.489898,0.660714,0.746667,0.77381,0.452381,0.547619,0.22619,0.831111,0.77381,0.732137,0.489898,0.660714,0.680317,0.670724,0.77381,0.061,0.013,0.0625,0.015625,62.5,15.625,382137,221972,89672,77.380952,50,?,?,?,?
is_long_parameters_list,5,2,weka.classifiers.functions.LibSVM,'-S 1 -K 2 -D 3 -G 1.0E-4 -R 0.0 -N 0.0394 -M 40.0 -C 1.0 -E 0.001 -P 0.1 -model \"C:\\\\Program Files\\\\Weka-3-9\" -seed 1',14172,20170629.0627,336,84,65,19,0,77.380952,22.619048,0,0.446602,0.22619,0.475595,51.081769,100.883387,77.143513,20406,-20328.856487,0.918375,242.928571,-242.010196,35.708417,0.4251,3909.884442,0.910714,51,0.5,14,0.5,14,0.089286,5,0.784615,0.910714,0.842975,0.462785,0.705357,0.774084,0.77381,0.363095,0.636905,0.22619,0.768691,0.77381,0.760565,0.462785,0.705357,0.694419,0.71936,0.77381,0.067,0.014,0.078125,0.015625,78.125,15.625,385681,221972,89672,77.380952,50,?,?,?,?
is_long_parameters_list,5,3,weka.classifiers.functions.LibSVM,'-S 1 -K 2 -D 3 -G 1.0E-4 -R 0.0 -N 0.0394 -M 40.0 -C 1.0 -E 0.001 -P 0.1 -model \"C:\\\\Program Files\\\\Weka-3-9\" -seed 1',14172,20170629.0627,336,84,62,22,0,73.809524,26.190476,0,0.326531,0.261905,0.511766,59.147311,108.556091,77.143513,23628,-23550.856487,0.918375,281.285714,-280.367339,29.166034,0.347215,3193.527749,0.928571,52,0.642857,18,0.357143,10,0.071429,4,0.742857,0.928571,0.825397,0.361403,0.642857,0.737415,0.738095,0.452381,0.547619,0.261905,0.733333,0.738095,0.708995,0.361403,0.642857,0.648073,0.650794,0.738095,0.064,0.014,0.0625,0.015625,62.5,15.625,394069,221972,89672,73.809524,50,?,?,?,?
is_long_parameters_list,5,4,weka.classifiers.functions.LibSVM,'-S 1 -K 2 -D 3 -G 1.0E-4 -R 0.0 -N 0.0394 -M 40.0 -C 1.0 -E 0.001 -P 0.1 -model \"C:\\\\Program Files\\\\Weka-3-9\" -seed 1',14172,20170629.0627,336,84,66,18,0,78.571429,21.428571,0,0.418014,0.214286,0.46291,48.726574,99.096517,76.125089,19332,-19255.874911,0.906251,230.142857,-229.236606,36.989039,0.440346,4036.735007,0.982456,56,0.62963,17,0.37037,10,0.017544,1,0.767123,0.982456,0.861538,0.488453,0.676413,0.76557,0.785714,0.432888,0.567112,0.214286,0.812756,0.785714,0.753788,0.488453,0.676413,0.69277,0.693927,0.785714,0.063,0.014,0.0625,0.015625,62.5,15.625,387993,221972,89672,78.571429,50,?,?,?,?
is_long_parameters_list,5,5,weka.classifiers.functions.LibSVM,'-S 1 -K 2 -D 3 -G 1.0E-4 -R 0.0 -N 0.0394 -M 40.0 -C 1.0 -E 0.001 -P 0.1 -model \"C:\\\\Program Files\\\\Weka-3-9\" -seed 1',14172,20170629.0627,336,84,63,21,0,75,25,0,0.34375,0.25,0.5,56.847669,107.036472,76.125089,22554,-22477.874911,0.906251,268.5,-267.593749,30.466364,0.362695,3324.894121,0.929825,53,0.62963,17,0.37037,10,0.070175,4,0.757143,0.929825,0.834646,0.376192,0.650097,0.751629,0.75,0.449805,0.550195,0.25,0.743367,0.75,0.723161,0.376192,0.650097,0.660119,0.661225,0.75,0.063,0.015,0.0625,0.015625,62.5,15.625,387997,221972,89672,75,50,?,?,?,?
is_long_parameters_list,1,1,weka.classifiers.meta.AdaBoostM1,'-P 100 -S 1 -I 2 -W weka.classifiers.functions.LibSVM -- -S 0 -K 1 -D 4 -G 0.05 -R 0.6 -N 0.5 -M 40.0 -C 1.0 -E 0.001 -P 0.1 -model \"C:\\\\Program Files\\\\Weka-3-9\" -seed 1',-1178107808933117974,20170629.0628,336,84,63,21,0,75,25,0,0.371795,0.313435,0.396125,71.272133,84.799696,76.125089,58.126118,17.998971,0.906251,0.691978,0.214273,20.744922,0.246963,2263.961272,0.894737,51,0.555556,15,0.444444,12,0.105263,6,0.772727,0.894737,0.829268,0.386049,0.77193,0.831562,0.75,0.410819,0.589181,0.25,0.738636,0.75,0.734146,0.386049,0.77193,0.776528,0.681301,0.75,13.598,0.003,13.5625,0.015625,13562.5,15.625,304385,221972,89672,100,100,?,?,?,?
is_long_parameters_list,1,2,weka.classifiers.meta.AdaBoostM1,'-P 100 -S 1 -I 2 -W weka.classifiers.functions.LibSVM -- -S 0 -K 1 -D 4 -G 0.05 -R 0.6 -N 0.5 -M 40.0 -C 1.0 -E 0.001 -P 0.1 -model \"C:\\\\Program Files\\\\Weka-3-9\" -seed 1',-1178107808933117974,20170629.0628,336,84,62,22,0,73.809524,26.190476,0,0.387674,0.37905,0.440538,86.192525,94.307204,76.125089,69.934957,6.190132,0.906251,0.832559,0.073692,11.99579,0.142807,1309.139859,0.824561,47,0.444444,12,0.555556,15,0.175439,10,0.79661,0.824561,0.810345,0.388276,0.675439,0.768328,0.738095,0.357978,0.642022,0.261905,0.733414,0.738095,0.735316,0.388276,0.675439,0.676563,0.693634,0.738095,12.255,0.004,12.265625,0,12265.625,0,322883,221972,89672,100,100,?,?,?,?
is_long_parameters_list,1,3,weka.classifiers.meta.AdaBoostM1,'-P 100 -S 1 -I 2 -W weka.classifiers.functions.LibSVM -- -S 0 -K 1 -D 4 -G 0.05 -R 0.6 -N 0.5 -M 40.0 -C 1.0 -E 0.001 -P 0.1 -model \"C:\\\\Program Files\\\\Weka-3-9\" -seed 1',-1178107808933117974,20170629.0628,336,84,64,20,0,76.190476,23.809524,0,0.411765,0.30491,0.433677,68.859479,91.991835,77.143513,69.696911,7.446602,0.918375,0.829725,0.08865,24.832701,0.295627,2719.050556,0.910714,51,0.535714,15,0.464286,13,0.089286,5,0.772727,0.910714,0.836066,0.43082,0.731505,0.794445,0.761905,0.386905,0.613095,0.238095,0.755892,0.761905,0.745783,0.43082,0.731505,0.717102,0.700641,0.761905,11.928,0.004,11.9375,0,11937.5,0,322581,221972,89672,100,100,?,?,?,?
is_long_parameters_list,1,4,weka.classifiers.meta.AdaBoostM1,'-P 100 -S 1 -I 2 -W weka.classifiers.functions.LibSVM -- -S 0 -K 1 -D 4 -G 0.05 -R 0.6 -N 0.5 -M 40.0 -C 1.0 -E 0.001 -P 0.1 -model \"C:\\\\Program Files\\\\Weka-3-9\" -seed 1',-1178107808933117974,20170629.0628,336,84,64,20,0,76.190476,23.809524,0,0.387755,0.337169,0.412868,76.144655,87.57779,77.143513,63.038881,14.104632,0.918375,0.750463,0.167912,20.241116,0.240966,2216.296098,0.946429,53,0.607143,17,0.392857,11,0.053571,3,0.757143,0.946429,0.84127,0.429166,0.766901,0.817617,0.761905,0.422619,0.577381,0.238095,0.766667,0.761905,0.73545,0.429166,0.766901,0.749012,0.68254,0.761905,11.951,0.005,11.9375,0.015625,11937.5,15.625,349669,221972,89672,100,100,?,?,?,?
is_long_parameters_list,1,5,weka.classifiers.meta.AdaBoostM1,'-P 100 -S 1 -I 2 -W weka.classifiers.functions.LibSVM -- -S 0 -K 1 -D 4 -G 0.05 -R 0.6 -N 0.5 -M 40.0 -C 1.0 -E 0.001 -P 0.1 -model \"C:\\\\Program Files\\\\Weka-3-9\" -seed 1',-1178107808933117974,20170629.0628,336,84,58,26,0,69.047619,30.952381,0,0.204082,0.391022,0.448344,88.306637,95.102944,77.143513,71.19486,5.948653,0.918375,0.847558,0.070817,8.606402,0.102457,942.355889,0.892857,50,0.714286,20,0.285714,8,0.107143,6,0.714286,0.892857,0.793651,0.225877,0.690689,0.778115,0.690476,0.511905,0.488095,0.309524,0.666667,0.690476,0.656085,0.225877,0.690689,0.678074,0.587302,0.690476,10.675,0.005,10.671875,0.015625,10671.875,15.625,358995,221972,89672,100,100,?,?,?,?
is_long_parameters_list,2,1,weka.classifiers.meta.AdaBoostM1,'-P 100 -S 1 -I 2 -W weka.classifiers.functions.LibSVM -- -S 0 -K 1 -D 4 -G 0.05 -R 0.6 -N 0.5 -M 40.0 -C 1.0 -E 0.001 -P 0.1 -model \"C:\\\\Program Files\\\\Weka-3-9\" -seed 1',-1178107808933117974,20170629.0629,336,84,64,20,0,76.190476,23.809524,0,0.464627,0.349594,0.417686,79.494334,89.415288,76.125089,64.274516,11.850573,0.906251,0.765173,0.141078,17.454094,0.207787,1904.822449,0.807018,46,0.333333,9,0.666667,18,0.192982,11,0.836364,0.807018,0.821429,0.465294,0.788499,0.845868,0.761905,0.288221,0.711779,0.238095,0.76704,0.761905,0.764031,0.465294,0.788499,0.767493,0.732143,0.761905,12.541,0.004,12.53125,0,12531.25,0,340773,221972,89672,100,100,?,?,?,?
is_long_parameters_list,2,2,weka.classifiers.meta.AdaBoostM1,'-P 100 -S 1 -I 2 -W weka.classifiers.functions.LibSVM -- -S 0 -K 1 -D 4 -G 0.05 -R 0.6 -N 0.5 -M 40.0 -C 1.0 -E 0.001 -P 0.1 -model \"C:\\\\Program Files\\\\Weka-3-9\" -seed 1',-1178107808933117974,20170629.0629,336,84,64,20,0,76.190476,23.809524,0,0.367946,0.349066,0.41781,79.374356,89.441802,76.125089,64.169948,11.955141,0.906251,0.763928,0.142323,17.288159,0.205811,1886.713412,0.947368,54,0.62963,17,0.37037,10,0.052632,3,0.760563,0.947368,0.84375,0.410288,0.74334,0.814272,0.761905,0.444166,0.555834,0.238095,0.763349,0.761905,0.733259,0.410288,0.74334,0.724964,0.671875,0.761905,12.425,0.004,12.40625,0,12406.25,0,338641,221972,89672,100,100,?,?,?,?
is_long_parameters_list,2,3,weka.classifiers.meta.AdaBoostM1,'-P 100 -S 1 -I 2 -W weka.classifiers.functions.LibSVM -- -S 0 -K 1 -D 4 -G 0.05 -R 0.6 -N 0.5 -M 40.0 -C 1.0 -E 0.001 -P 0.1 -model \"C:\\\\Program Files\\\\Weka-3-9\" -seed 1',-1178107808933117974,20170629.0629,336,84,65,19,0,77.380952,22.619048,0,0.4,0.371505,0.416645,83.898922,88.37889,77.143513,64.348619,12.794894,0.918375,0.766055,0.15232,15.216789,0.181152,1666.158634,0.982143,55,0.642857,18,0.357143,10,0.017857,1,0.753425,0.982143,0.852713,0.474112,0.750638,0.806511,0.77381,0.434524,0.565476,0.22619,0.805313,0.77381,0.739416,0.474112,0.750638,0.740185,0.682767,0.77381,12.628,0.004,12.625,0,12625,0,328829,221972,89672,100,100,?,?,?,?
is_long_parameters_list,2,4,weka.classifiers.meta.AdaBoostM1,'-P 100 -S 1 -I 2 -W weka.classifiers.functions.LibSVM -- -S 0 -K 1 -D 4 -G 0.05 -R 0.6 -N 0.5 -M 40.0 -C 1.0 -E 0.001 -P 0.1 -model \"C:\\\\Program Files\\\\Weka-3-9\" -seed 1',-1178107808933117974,20170629.0629,336,84,65,19,0,77.380952,22.619048,0,0.46729,0.303438,0.367539,68.526894,77.962509,77.143513,52.074635,25.068878,0.918375,0.619936,0.298439,26.029022,0.309869,2850.041387,0.875,49,0.428571,12,0.571429,16,0.125,7,0.803279,0.875,0.837607,0.47195,0.863839,0.903056,0.77381,0.327381,0.672619,0.22619,0.767403,0.77381,0.767555,0.47195,0.863839,0.842642,0.732529,0.77381,11.335,0.004,11.328125,0,11328.125,0,335907,221972,89672,100,100,?,?,?,?
is_long_parameters_list,2,5,weka.classifiers.meta.AdaBoostM1,'-P 100 -S 1 -I 2 -W weka.classifiers.functions.LibSVM -- -S 0 -K 1 -D 4 -G 0.05 -R 0.6 -N 0.5 -M 40.0 -C 1.0 -E 0.001 -P 0.1 -model \"C:\\\\Program Files\\\\Weka-3-9\" -seed 1',-1178107808933117974,20170629.0629,336,84,58,26,0,69.047619,30.952381,0,0.25,0.340533,0.450533,76.904302,95.567167,77.143513,73.169282,3.974231,0.918375,0.871063,0.047312,17.865182,0.212681,1956.143695,0.839286,47,0.607143,17,0.392857,11,0.160714,9,0.734375,0.839286,0.783333,0.256935,0.705676,0.783362,0.690476,0.458333,0.541667,0.309524,0.672917,0.690476,0.675,0.256935,0.705676,0.693993,0.620833,0.690476,12.943,0.004,12.9375,0,12937.5,0,335079,221972,89672,100,100,?,?,?,?
is_long_parameters_list,3,1,weka.classifiers.meta.AdaBoostM1,'-P 100 -S 1 -I 2 -W weka.classifiers.functions.LibSVM -- -S 0 -K 1 -D 4 -G 0.05 -R 0.6 -N 0.5 -M 40.0 -C 1.0 -E 0.001 -P 0.1 -model \"C:\\\\Program Files\\\\Weka-3-9\" -seed 1',-1178107808933117974,20170629.063,336,84,60,24,0,71.428571,28.571429,0,0.320755,0.30802,0.380209,69.561864,80.650153,77.143513,52.374626,24.768887,0.918375,0.623507,0.294868,23.186574,0.276031,2538.808254,0.839286,47,0.535714,15,0.464286,13,0.160714,9,0.758065,0.839286,0.79661,0.325482,0.822385,0.889807,0.714286,0.410714,0.589286,0.285714,0.702346,0.714286,0.704407,0.325482,0.822385,0.80106,0.658305,0.714286,12.911,0.004,12.90625,0.015625,12906.25,15.625,326193,221972,89672,100,100,?,?,?,?
is_long_parameters_list,3,2,weka.classifiers.meta.AdaBoostM1,'-P 100 -S 1 -I 2 -W weka.classifiers.functions.LibSVM -- -S 0 -K 1 -D 4 -G 0.05 -R 0.6 -N 0.5 -M 40.0 -C 1.0 -E 0.001 -P 0.1 -model \"C:\\\\Program Files\\\\Weka-3-9\" -seed 1',-1178107808933117974,20170629.063,336,84,62,22,0,73.809524,26.190476,0,0.388889,0.318412,0.445627,71.908597,94.526548,77.143513,72.420706,4.722807,0.918375,0.862151,0.056224,21.895062,0.260655,2397.394442,0.839286,47,0.464286,13,0.535714,15,0.160714,9,0.783333,0.839286,0.810345,0.391312,0.727997,0.791277,0.738095,0.363095,0.636905,0.261905,0.730556,0.738095,0.732538,0.391312,0.727997,0.717538,0.693634,0.738095,12.375,0.004,12.375,0,12375,0,342315,221972,89672,100,100,?,?,?,?
